CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
12045,Florida,Gulf,15785,9235,6550,4.8,73.8,17.8,0.6,1.7,0.1,13149,41788.0,3277.0,19631,1432,14.3,19.1,26.9,23.4,24.1,13.0,12.6,81.5,11.5,0.0,1.1,1.7,4.2,23.0,5604,69.6,24.2,5.9,0.3,10.2
12047,Florida,Hamilton,14395,8671,5724,9.2,54.9,33.2,0.3,0.3,0.0,11180,35048.0,3762.0,14742,1291,29.3,47.0,27.4,21.6,21.9,12.5,16.6,82.2,10.2,0.0,1.4,2.5,3.7,22.4,3966,65.9,24.5,8.8,0.8,15.8
12049,Florida,Hardee,27468,14920,12548,43.0,47.4,7.7,0.3,0.2,0.0,16749,35457.0,2524.0,16298,1282,27.4,39.7,20.1,17.9,20.3,27.9,13.8,71.4,17.4,2.5,2.3,3.7,2.6,24.4,9517,78.9,14.7,6.3,0.1,11.0
12051,Florida,Hendry,38363,20318,18045,50.5,34.1,11.7,1.4,1.0,0.1,21508,36771.0,2562.0,16980,1420,26.4,32.1,22.0,13.2,17.3,33.7,13.8,67.3,14.4,7.9,2.2,5.2,2.9,28.7,14732,81.3,14.5,4.0,0.2,11.9
12053,Florida,Hernando,174809,83978,90831,11.3,80.5,5.1,0.1,1.1,0.0,138022,40945.0,1067.0,21586,466,15.9,25.8,29.1,20.0,29.6,10.9,10.3,83.3,9.2,0.1,1.0,1.3,5.0,29.1,58359,79.9,14.5,5.4,0.1,13.7
12055,Florida,Highlands,98328,47994,50334,18.3,69.2,9.4,0.2,1.5,0.1,75248,35093.0,1209.0,21117,895,19.4,31.0,27.7,23.9,26.8,14.5,7.2,79.5,11.3,2.3,1.8,1.4,3.8,20.9,31131,78.4,16.1,5.4,0.1,13.3
12057,Florida,Hillsborough,1302884,635632,667252,26.1,51.8,15.6,0.2,3.7,0.1,902105,50579.0,420.0,27764,264,17.0,23.3,37.4,17.7,27.7,8.8,8.4,80.4,8.9,1.4,1.6,2.0,5.5,26.4,608977,83.4,12.2,4.3,0.1,9.0
12059,Florida,Holmes,19635,10501,9134,2.7,87.3,6.9,0.3,0.3,0.1,15371,35020.0,2493.0,16468,1009,27.8,40.3,25.7,24.4,22.5,15.0,12.3,84.9,10.3,0.3,1.4,0.4,2.7,30.0,6118,71.5,22.3,6.1,0.1,15.4
12061,Florida,Indian River,142866,68768,74098,11.8,76.5,8.9,0.2,1.2,0.0,110331,45798.0,1567.0,31882,1351,14.4,23.1,32.3,22.2,26.6,10.7,8.3,80.9,10.2,0.3,1.1,1.9,5.7,22.4,53211,80.8,12.9,6.1,0.2,12.2
12063,Florida,Jackson,48900,27124,21776,4.7,65.6,26.6,0.5,0.6,0.1,38701,35098.0,2007.0,17196,734,22.1,34.9,28.3,28.6,22.4,9.3,11.3,88.6,6.5,0.1,1.4,1.5,1.9,22.5,15621,62.1,32.1,5.6,0.2,13.2
12065,Florida,Jefferson,14198,7522,6676,4.1,57.9,35.8,0.3,0.0,0.0,11559,43355.0,5203.0,21080,1596,15.9,22.7,41.1,19.0,22.9,10.2,6.9,81.1,12.2,0.1,1.4,0.1,5.1,28.8,4946,58.6,34.7,6.7,0.0,9.4
12067,Florida,Lafayette,8801,5265,3536,12.0,69.4,17.7,0.0,0.1,0.0,6385,35864.0,8175.0,19404,3872,20.3,23.3,29.8,26.1,17.5,9.5,17.1,75.4,18.0,0.6,0.6,1.7,3.6,22.8,2685,59.1,33.1,7.8,0.0,14.6
12069,Florida,Lake,310561,150126,160435,13.5,72.3,9.5,0.3,1.8,0.1,238840,46403.0,1069.0,24236,514,13.9,21.1,31.0,21.5,27.6,10.4,9.6,80.5,11.4,0.3,1.1,1.5,5.3,28.2,121642,81.5,13.1,5.2,0.1,9.7
12071,Florida,Lee,663675,325158,338517,19.3,69.5,8.2,0.2,1.5,0.0,484833,48537.0,713.0,28010,435,16.1,26.9,30.2,22.6,28.1,11.1,8.1,79.0,10.5,1.1,1.0,2.9,5.6,27.4,263079,82.8,10.6,6.4,0.2,10.1
12073,Florida,Leon,282940,134474,148466,6.1,57.7,30.7,0.3,3.2,0.0,219377,46745.0,1057.0,26522,502,22.3,20.6,44.3,17.9,27.1,5.5,5.2,81.2,9.1,1.9,2.4,1.7,3.7,20.6,140338,64.4,31.2,4.3,0.1,10.6
12075,Florida,Levy,39821,19649,20172,8.0,80.1,9.1,0.4,0.5,0.0,31084,35782.0,1566.0,20299,1411,22.0,36.7,25.1,22.4,23.2,17.7,11.6,76.3,14.8,0.3,1.6,1.3,5.8,30.1,14392,70.9,18.7,10.3,0.1,11.1
12077,Florida,Liberty,8295,5140,3155,7.2,73.5,16.3,0.4,0.8,0.0,6461,39406.0,3719.0,16972,1777,18.4,16.8,32.3,28.4,14.3,14.0,11.0,75.2,14.8,3.4,2.8,2.0,1.8,30.8,2748,52.2,38.6,9.2,0.0,10.2
12079,Florida,Madison,18729,9869,8860,4.9,54.5,38.5,0.4,0.2,0.0,14575,32164.0,2184.0,16274,1081,25.7,33.3,30.1,17.0,22.4,11.4,19.1,73.9,13.3,0.0,5.0,4.2,3.6,27.7,6141,67.5,26.7,5.7,0.1,11.8
12081,Florida,Manatee,343729,166067,177662,15.5,72.2,9.0,0.1,1.8,0.0,252486,49675.0,862.0,27958,432,15.2,25.5,33.2,20.9,26.7,9.7,9.4,79.3,9.7,0.9,1.5,2.0,6.7,24.5,140416,82.3,11.8,5.5,0.3,8.6
12083,Florida,Marion,336811,161696,175115,11.7,72.4,12.4,0.3,1.5,0.0,264487,39459.0,657.0,21675,388,18.4,31.3,27.4,23.9,28.3,9.7,10.7,80.7,10.1,0.2,1.4,1.9,5.7,25.2,115459,80.3,12.4,6.9,0.4,12.0
12085,Florida,Martin,151586,74988,76598,12.9,79.4,5.4,0.1,1.1,0.0,117461,51593.0,1685.0,34742,1104,12.1,19.6,36.7,21.0,25.7,9.7,6.9,76.3,11.4,0.3,1.8,2.3,7.9,25.4,61157,81.7,11.4,6.7,0.2,9.7
12086,Florida,Miami-Dade,2639042,1280221,1358821,65.6,15.1,16.8,0.1,1.5,0.0,1521585,43129.0,454.0,23850,224,20.4,27.7,31.5,21.0,28.2,9.1,10.2,76.9,9.2,5.5,2.2,1.9,4.3,29.9,1204871,81.9,10.2,7.7,0.2,10.0
12087,Florida,Monroe,75901,40159,35742,22.0,69.0,6.1,0.4,1.0,0.0,58227,57290.0,1946.0,36208,1607,13.4,19.5,32.1,23.9,25.5,10.9,7.6,67.4,9.7,2.2,4.4,10.7,5.6,18.8,38504,76.7,14.0,9.1,0.2,6.0
12089,Florida,Nassau,75880,37485,38395,3.7,87.2,6.4,0.3,0.9,0.0,59431,54116.0,2461.0,28670,1793,12.9,19.1,31.3,19.4,23.3,12.5,13.5,80.9,11.4,0.2,1.5,2.8,3.1,29.0,31605,81.0,13.5,5.4,0.1,9.8
12091,Florida,Okaloosa,192237,97092,95145,8.1,75.2,8.8,0.6,2.8,0.2,144370,55880.0,1223.0,28902,738,13.2,22.0,34.0,22.4,25.3,9.6,8.8,83.4,7.8,0.5,1.7,3.5,3.0,23.3,84899,73.7,20.1,6.1,0.1,6.9
12093,Florida,Okeechobee,39255,21176,18079,25.0,63.9,8.6,0.7,1.0,0.0,26761,35405.0,1546.0,16931,1215,27.7,41.5,21.2,20.9,23.5,20.6,13.9,78.7,13.2,0.8,2.2,1.9,3.2,24.3,13227,81.0,13.2,5.7,0.1,11.8
12095,Florida,Orange,1229039,603946,625093,28.7,43.5,19.9,0.1,5.1,0.0,835254,47943.0,622.0,25411,329,17.8,25.5,35.0,21.8,27.4,6.9,8.9,79.9,9.2,3.0,1.1,2.1,4.6,26.7,603683,86.5,9.1,4.3,0.1,9.1
12097,Florida,Osceola,300870,148030,152840,49.0,36.6,9.7,0.1,2.5,0.1,198015,44254.0,1296.0,19165,450,19.5,29.1,24.4,25.7,29.2,8.9,11.8,80.2,11.7,1.6,0.6,2.0,3.9,30.9,131450,84.6,11.2,4.2,0.0,9.8
12099,Florida,Palm Beach,1378806,666577,712229,20.4,57.6,17.5,0.1,2.5,0.0,956277,53363.0,511.0,33650,430,14.5,22.2,35.6,22.0,26.3,8.9,7.2,78.8,9.7,2.0,1.5,2.0,5.9,25.0,617902,82.6,10.8,6.5,0.1,9.5
12101,Florida,Pasco,479288,232719,246569,13.1,77.7,4.7,0.3,2.3,0.1,363542,45064.0,745.0,24455,449,14.0,17.9,35.5,18.6,28.5,8.9,8.4,81.0,8.9,0.4,1.0,1.9,6.7,30.5,187556,81.2,13.3,5.3,0.2,9.4
12103,Florida,Pinellas,931477,446740,484737,8.7,75.5,10.1,0.3,3.2,0.1,727891,45819.0,536.0,30170,368,14.4,21.9,37.4,18.9,28.0,7.2,8.6,80.2,8.2,1.7,1.6,2.7,5.5,23.9,423351,83.7,10.9,5.2,0.2,8.4
12105,Florida,Polk,626676,307017,319659,19.2,62.5,14.6,0.2,1.6,0.0,449232,43162.0,880.0,21196,282,18.3,28.7,29.5,21.0,25.6,11.0,12.9,81.7,10.3,0.5,1.2,2.2,4.0,25.7,245853,82.6,12.0,5.3,0.1,10.6
12107,Florida,Putnam,72696,35825,36871,9.4,71.9,16.2,0.2,0.6,0.1,54769,31715.0,939.0,18082,611,28.7,45.8,23.3,21.7,25.5,14.9,14.5,79.0,13.1,0.7,1.2,1.7,4.3,27.3,24209,76.6,17.3,5.9,0.2,12.6
12109,Florida,St. Johns,210495,102338,108157,5.9,84.2,5.2,0.2,2.3,0.1,159244,66194.0,1602.0,37581,1031,9.5,10.6,45.1,17.0,25.3,5.7,6.9,81.4,8.3,0.2,1.0,2.4,6.7,25.9,96436,83.0,12.1,4.8,0.2,6.7
12111,Florida,St. Lucie,288006,140448,147558,17.3,59.8,19.1,0.2,1.8,0.0,209517,43459.0,1449.0,23657,590,18.3,28.1,28.3,23.1,28.6,11.1,9.0,79.2,11.7,0.5,0.9,2.0,5.6,27.4,112310,80.2,13.5,6.1,0.3,12.4
12113,Florida,Santa Rosa,161021,82189,78832,5.0,83.1,5.6,0.5,1.9,0.1,121563,58923.0,2469.0,27892,863,12.3,17.0,37.1,15.7,26.3,11.3,9.5,84.1,9.3,0.1,0.4,1.3,4.7,27.6,67510,75.1,18.1,6.7,0.1,7.9
12115,Florida,Sarasota,392038,187242,204796,8.5,83.8,4.5,0.2,1.4,0.0,312850,51766.0,769.0,34479,574,11.0,16.9,34.2,22.8,26.9,9.0,7.1,82.9,7.1,0.8,1.0,2.4,5.8,22.6,155023,81.6,9.7,8.5,0.2,8.2
12117,Florida,Seminole,437346,211546,225800,18.8,64.0,10.8,0.1,4.1,0.1,324448,57010.0,1158.0,29162,627,12.1,15.8,42.6,15.8,28.8,6.1,6.8,83.2,7.4,0.6,0.8,1.8,6.1,26.9,210450,82.9,11.6,5.4,0.1,9.4
12119,Florida,Sumter,108501,55190,53311,5.7,84.1,8.1,0.3,0.7,0.0,97679,50350.0,2179.0,30145,1436,10.9,28.7,29.3,21.1,29.3,9.8,10.5,75.6,7.2,0.6,1.3,6.7,8.5,25.7,22298,79.6,13.4,7.0,0.1,9.0
12121,Florida,Suwannee,43595,21647,21948,8.9,75.4,13.2,0.3,0.3,0.0,32665,36289.0,2169.0,18573,850,23.9,40.5,24.0,24.7,23.1,14.4,13.8,77.3,16.3,0.2,1.0,2.4,2.9,26.0,15676,73.8,20.6,5.5,0.1,11.1
12123,Florida,Taylor,22685,12781,9904,3.7,72.3,21.3,1.0,0.3,0.1,18064,36181.0,3352.0,15811,1248,14.7,13.6,26.9,24.9,21.4,9.3,17.5,79.0,17.1,0.1,1.1,1.3,1.4,20.5,7155,70.2,23.5,6.3,0.1,9.0
12125,Florida,Union,15191,9830,5361,5.3,70.2,21.4,0.4,0.6,0.0,11985,39163.0,2891.0,12291,1018,20.0,27.8,23.7,28.6,24.7,11.5,11.4,83.2,10.4,0.6,2.4,0.1,3.3,23.0,3955,60.3,35.5,4.0,0.2,11.7
12127,Florida,Volusia,503719,245481,258238,12.1,73.9,10.3,0.3,1.7,0.0,396271,41117.0,718.0,24026,429,17.4,27.0,31.0,21.1,27.6,10.2,10.0,81.2,8.7,0.9,1.3,2.9,5.0,25.3,199287,81.8,12.1,5.9,0.2,9.1
12129,Florida,Wakulla,31128,17366,13762,3.7,78.8,15.3,0.2,0.4,0.0,24294,50340.0,4378.0,20823,1328,14.9,20.6,29.5,19.8,29.5,12.6,8.7,86.2,10.7,0.1,0.5,1.0,1.6,33.0,12899,60.9,34.8,4.0,0.2,9.3
12131,Florida,Walton,59487,30176,29311,5.9,84.3,5.1,0.9,1.2,0.2,45890,44966.0,2763.0,27393,1740,17.1,29.1,32.0,23.0,25.5,11.3,8.2,80.7,10.1,0.0,0.8,3.2,5.2,27.2,25377,80.0,10.5,9.2,0.2,7.9
12133,Florida,Washington,24629,13478,11151,3.4,77.4,15.1,0.7,0.1,0.1,19377,38970.0,2275.0,18164,1131,21.5,34.2,28.8,21.9,24.5,13.6,11.2,84.3,9.1,0.4,1.0,2.9,2.3,29.3,8307,72.5,18.8,8.4,0.3,11.5
